t_Android;t_unix;x;y;z;a
123814488835979;1764841758440;0.3233075;-0.47044706;0.0073236874;3
123814490824417;1764841758440;0.3233075;-0.47044706;0.0073236874;3
123814492812854;1764841758440;0.3233075;-0.47044706;0.0073236874;3
123814494801292;1764841758440;0.3233075;-0.47044706;0.0073236874;3
123814496789729;1764841758440;0.3233075;-0.47044706;0.0073236874;3
123814498778167;1764841758442;0.3233075;-0.47044706;0.0073236874;3
123814500766604;1764841758445;0.3233075;-0.47044706;0.0073236874;3
123814502755042;1764841758446;0.3233075;-0.47044706;0.0073236874;3
123814504743479;1764841758448;0.3233075;-0.47044706;0.0073236874;3
123814506731917;1764841758451;0.3233075;-0.47044706;0.0073236874;3
123814508720354;1764841758451;0.3233075;-0.47044706;0.0073236874;3
123814510708792;1764841758454;0.3233075;-0.47044706;0.0073236874;3
123814512697229;1764841758461;0.3233075;-0.47044706;0.0073236874;3
123814514685667;1764841758461;0.3233075;-0.47044706;0.0073236874;3
123814516674104;1764841758461;0.3233075;-0.47044706;0.0073236874;3
123814518662542;1764841758462;0.3233075;-0.47044706;0.0073236874;3
123814520650979;1764841758463;0.3233075;-0.47044706;0.0073236874;3
123814522639417;1764841758465;0.3233075;-0.47044706;0.0073236874;3
123814524627854;1764841758468;0.3233075;-0.47044706;0.0073236874;3
123814526616292;1764841758470;0.3233075;-0.47044706;0.0073236874;3
123814528604729;1764841758471;0.3233075;-0.47044706;0.0073236874;3
123814530593167;1764841758483;0.3233075;-0.47044706;0.0073236874;3
123814532581709;1764841758483;0.3233075;-0.47044706;0.0073236874;3
123814534570250;1764841758483;0.3233075;-0.47044706;0.0073236874;3
123814536558792;1764841758483;0.3233075;-0.47044706;0.0073236874;3
123814538547334;1764841758483;0.3233075;-0.47044706;0.0073236874;3
123814540535875;1764841758483;0.3233075;-0.47044706;0.0073236874;3
123814542524417;1764841758486;0.3233075;-0.47044706;0.0073236874;3
123814544512959;1764841758489;0.3233075;-0.47044706;0.0073236874;3
123814546501500;1764841758503;0.3233075;-0.47044706;0.0073236874;3
123814548490042;1764841758503;0.3233075;-0.47044706;0.0073236874;3
123814550478584;1764841758503;0.3233075;-0.47044706;0.0073236874;3
123814552467125;1764841758503;0.3233075;-0.47044706;0.0073236874;3
123814554455667;1764841758503;0.3233075;-0.47044706;0.0073236874;3
123814556444209;1764841758503;0.3233075;-0.47044706;0.0073236874;3
123814558432750;1764841758503;0.3233075;-0.47044706;0.0073236874;3
123814560421292;1764841758503;0.3233075;-0.47044706;0.0073236874;3
123814562409834;1764841758505;0.3233075;-0.47044706;0.0073236874;3
