t_Android;t_unix;x;y;z;a
122029944049413;1764839973890;17.325;-12.6;-40.575;3
122029954049413;1764839973901;17.325;-12.6;-40.575;3
122029964049413;1764839973910;17.325;-12.6;-40.575;3
122029974049413;1764839973925;17.325;-12.6;-40.575;3
122029984049413;1764839973931;17.325;-12.6;-40.575;3
122029994049413;1764839973950;17.325;-12.6;-40.575;3
122030004049413;1764839973950;17.325;-12.6;-40.575;3
122030014049413;1764839973963;17.325;-12.6;-40.575;3
122030024049413;1764839973976;17.325;-12.6;-40.575;3
122030034049413;1764839973980;17.325;-12.6;-40.575;3
122030044049413;1764839973990;17.325;-12.6;-40.575;3
122030054049413;1764839974000;17.325;-12.6;-40.575;3
122030064049413;1764839974010;17.325;-12.6;-40.575;3
122030074049413;1764839974020;17.325;-12.6;-40.575;3
122030084049413;1764839974029;17.325;-12.6;-40.575;3
122030094049413;1764839974044;17.325;-12.6;-40.575;3
122030104049413;1764839974049;17.325;-12.6;-40.575;3
122030114049413;1764839974059;17.325;-12.6;-40.575;3
122030124049413;1764839974072;17.325;-12.6;-40.575;3
122030134049413;1764839974079;17.325;-12.6;-40.575;3
122030144049413;1764839974089;17.325;-12.6;-40.575;3
122030154049413;1764839974099;17.325;-12.6;-40.575;3
122030164049413;1764839974109;17.325;-12.6;-40.575;3
122030174049413;1764839974122;17.325;-12.6;-40.575;3
122030184049413;1764839974129;17.325;-12.6;-40.575;3
122030194049413;1764839974139;17.325;-12.6;-40.575;3
122030204049413;1764839974149;17.325;-12.6;-40.575;3
122030214049413;1764839974160;17.325;-12.6;-40.575;3
122030224049413;1764839974171;17.325;-12.6;-40.575;3
122030234049413;1764839974181;17.325;-12.6;-40.575;3
122030244049413;1764839974190;17.325;-12.6;-40.575;3
122030254049413;1764839974200;17.325;-12.6;-40.575;3
122030264049413;1764839974211;17.325;-12.6;-40.575;3
122030274049413;1764839974222;17.325;-12.6;-40.575;3
122030284049413;1764839974231;17.325;-12.6;-40.575;3
122030294049413;1764839974240;17.325;-12.6;-40.575;3
122030304049413;1764839974253;17.325;-12.6;-40.575;3
122030314049413;1764839974261;17.325;-12.6;-40.575;3
122030324049413;1764839974276;17.325;-12.6;-40.575;3
122030334049413;1764839974281;17.325;-12.6;-40.575;3
122030344049413;1764839974291;17.325;-12.6;-40.575;3
122030354049413;1764839974300;17.325;-12.6;-40.575;3
122030364049413;1764839974310;17.325;-12.6;-40.575;3
122030374049413;1764839974320;17.325;-12.6;-40.575;3
122030384049413;1764839974330;17.325;-12.6;-40.575;3
122030394049413;1764839974340;17.325;-12.6;-40.575;3
122030404049413;1764839974354;17.325;-12.6;-40.575;3
122030414049413;1764839974360;17.325;-12.6;-40.575;3
122030424049413;1764839974372;17.325;-12.6;-40.575;3
122030434049413;1764839974379;17.325;-12.6;-40.575;3
122030444049413;1764839974390;17.325;-12.6;-40.575;3
122030454049413;1764839974400;17.325;-12.6;-40.575;3
122030464049413;1764839974409;17.325;-12.6;-40.575;3
122030474049413;1764839974426;17.325;-12.6;-40.575;3
122030484049413;1764839974429;17.325;-12.6;-40.575;3
122030494049413;1764839974444;17.325;-12.6;-40.575;3
122030504049413;1764839974449;17.325;-12.6;-40.575;3
122030514049413;1764839974463;17.325;-12.6;-40.575;3
122030524049413;1764839974481;17.325;-12.6;-40.575;3
122030534049413;1764839974481;17.325;-12.6;-40.575;3
122030544049413;1764839974499;17.325;-12.6;-40.575;3
122030554049413;1764839974499;17.325;-12.6;-40.575;3
122030564049413;1764839974516;17.325;-12.6;-40.575;3
122030574049413;1764839974519;17.325;-12.6;-40.575;3
122030584049413;1764839974530;17.325;-12.6;-40.575;3
122030594049413;1764839974540;17.325;-12.6;-40.575;3
122030604049413;1764839974556;17.325;-12.6;-40.575;3
122030614049413;1764839974560;17.325;-12.6;-40.575;3
122030624049413;1764839974574;17.325;-12.6;-40.575;3
122030634049413;1764839974579;17.325;-12.6;-40.575;3
122030644049413;1764839974593;17.325;-12.6;-40.575;3
122030654049413;1764839974611;17.325;-12.6;-40.575;3
122030664049413;1764839974611;17.325;-12.6;-40.575;3
122030674049413;1764839974630;17.325;-12.6;-40.575;3
122030684049413;1764839974630;17.325;-12.6;-40.575;3
122030694049413;1764839974649;17.325;-12.6;-40.575;3
122030704049413;1764839974668;17.325;-12.6;-40.575;3
122030714049413;1764839974668;17.325;-12.6;-40.575;3
122030724049413;1764839974669;17.325;-12.6;-40.575;3
122030734049413;1764839974679;17.325;-12.6;-40.575;3
122030744049413;1764839974689;17.325;-12.6;-40.575;3
122030754049413;1764839974705;17.325;-12.6;-40.575;3
122030764049413;1764839974709;17.325;-12.6;-40.575;3
122030774049413;1764839974723;17.325;-12.6;-40.575;3
122030784049413;1764839974729;17.325;-12.6;-40.575;3
122030794049413;1764839974742;17.325;-12.6;-40.575;3
122030804049413;1764839974761;17.325;-12.6;-40.575;3
122030814049413;1764839974761;17.325;-12.6;-40.575;3
122030824049413;1764839974781;17.325;-12.6;-40.575;3
122030834049413;1764839974781;17.325;-12.6;-40.575;3
122030844049413;1764839974799;17.325;-12.6;-40.575;3
122030854049413;1764839974799;17.325;-12.6;-40.575;3
122030864049413;1764839974809;17.325;-12.6;-40.575;3
122030874049413;1764839974819;17.325;-12.6;-40.575;3
122030884049413;1764839974829;17.325;-12.6;-40.575;3
122030894049413;1764839974840;17.325;-12.6;-40.575;3
122030904049413;1764839974857;17.325;-12.6;-40.575;3
122030914049413;1764839974860;17.325;-12.6;-40.575;3
122030924049413;1764839974877;17.325;-12.6;-40.575;3
122030934049413;1764839974880;17.325;-12.6;-40.575;3
122030944049413;1764839974899;17.325;-12.6;-40.575;3
122030954049413;1764839974900;17.325;-12.6;-40.575;3
122030964049413;1764839974910;17.325;-12.6;-40.575;3
122030974049413;1764839974920;17.325;-12.6;-40.575;3
122030984049413;1764839974930;17.325;-12.6;-40.575;3
122030994049413;1764839974940;17.325;-12.6;-40.575;3
122031004049413;1764839974960;17.325;-12.6;-40.575;3
122031014049413;1764839974960;17.325;-12.6;-40.575;3
122031024049413;1764839974978;17.325;-12.6;-40.575;3
122031034049413;1764839974980;17.325;-12.6;-40.575;3
122031044049413;1764839974998;17.325;-12.6;-40.575;3
122031054049413;1764839974999;17.325;-12.6;-40.575;3
122031064049413;1764839975009;17.325;-12.6;-40.575;3
122031074049413;1764839975020;17.325;-12.6;-40.575;3
122031084049413;1764839975030;17.325;-12.6;-40.575;3
122031094049413;1764839975040;17.325;-12.6;-40.575;3
122031104049413;1764839975059;17.325;-12.6;-40.575;3
122031114049413;1764839975059;17.325;-12.6;-40.575;3
122031124049413;1764839975079;17.325;-12.6;-40.575;3
122031134049413;1764839975080;17.325;-12.6;-40.575;3
122031144049413;1764839975099;17.325;-12.6;-40.575;3
122031154049413;1764839975099;17.325;-12.6;-40.575;3
122031164049413;1764839975109;17.325;-12.6;-40.575;3
122031174049413;1764839975119;17.325;-12.6;-40.575;3
122031184049413;1764839975129;17.325;-12.6;-40.575;3
122031194049413;1764839975140;17.325;-12.6;-40.575;3
122031204049413;1764839975161;17.325;-12.6;-40.575;3
122031214049413;1764839975161;17.325;-12.6;-40.575;3
122031224049413;1764839975183;17.325;-12.6;-40.575;3
122031234049413;1764839975183;17.325;-12.6;-40.575;3
122031244049413;1764839975189;17.325;-12.6;-40.575;3
122031254049413;1764839975203;17.325;-12.6;-40.575;3
122031264049413;1764839975210;17.325;-12.6;-40.575;3
122031274049413;1764839975226;17.325;-12.6;-40.575;3
122031284049413;1764839975230;17.325;-12.6;-40.575;3
122031294049413;1764839975248;17.325;-12.6;-40.575;3
122031304049413;1764839975250;17.325;-12.6;-40.575;3
122031314049413;1764839975263;17.325;-12.6;-40.575;3
122031324049413;1764839975270;17.325;-12.6;-40.575;3
122031334049413;1764839975290;17.325;-12.6;-40.575;3
122031344049413;1764839975291;17.325;-12.6;-40.575;3
122031354049413;1764839975311;17.325;-12.6;-40.575;3
122031364049413;1764839975311;17.325;-12.6;-40.575;3
122031374049413;1764839975332;17.325;-12.6;-40.575;3
122031384049413;1764839975332;17.325;-12.6;-40.575;3
122031394049413;1764839975341;17.325;-12.6;-40.575;3
122031404049413;1764839975354;17.325;-12.6;-40.575;3
122031414049413;1764839975360;17.325;-12.6;-40.575;3
122031424049413;1764839975375;17.325;-12.6;-40.575;3
122031434049413;1764839975379;17.325;-12.6;-40.575;3
122031444049413;1764839975397;17.325;-12.6;-40.575;3
122031454049413;1764839975399;17.325;-12.6;-40.575;3
122031464049413;1764839975410;17.325;-12.6;-40.575;3
122031474049413;1764839975419;17.325;-12.6;-40.575;3
122031484049413;1764839975430;17.325;-12.6;-40.575;3
122031494049413;1764839975439;17.325;-12.6;-40.575;3
122031504049413;1764839975461;17.325;-12.6;-40.575;3
122031514049413;1764839975461;17.325;-12.6;-40.575;3
122031524049413;1764839975484;17.325;-12.6;-40.575;3
122031534049413;1764839975484;17.325;-12.6;-40.575;3
122031544049413;1764839975489;17.325;-12.6;-40.575;3
122031554049413;1764839975506;17.325;-12.6;-40.575;3
122031564049413;1764839975509;17.325;-12.6;-40.575;3
122031574049413;1764839975528;17.325;-12.6;-40.575;3
122031584049413;1764839975550;17.325;-12.6;-40.575;3
122031594049413;1764839975550;17.325;-12.6;-40.575;3
122031604049413;1764839975550;17.325;-12.6;-40.575;3
122031614049413;1764839975560;17.325;-12.6;-40.575;3
122031624049413;1764839975571;17.325;-12.6;-40.575;3
122031634049413;1764839975594;17.325;-12.6;-40.575;3
122031644049413;1764839975594;17.325;-12.6;-40.575;3
122031654049413;1764839975616;17.325;-12.6;-40.575;3
122031664049413;1764839975616;17.325;-12.6;-40.575;3
122031674049413;1764839975620;17.325;-12.6;-40.575;3
122031684049413;1764839975638;17.325;-12.6;-40.575;3
122031694049413;1764839975640;17.325;-12.6;-40.575;3
122031704049413;1764839975660;17.325;-12.6;-40.575;3
122031714049413;1764839975660;17.325;-12.6;-40.575;3
122031724049413;1764839975684;17.325;-12.6;-40.575;3
122031734049413;1764839975684;17.325;-12.6;-40.575;3
122031744049413;1764839975689;17.325;-12.6;-40.575;3
122031754049413;1764839975705;17.325;-12.6;-40.575;3
122031764049413;1764839975709;17.325;-12.6;-40.575;3
122031774049413;1764839975727;17.325;-12.6;-40.575;3
122031784049413;1764839975749;17.325;-12.6;-40.575;3
122031794049413;1764839975749;17.325;-12.6;-40.575;3
122031804049413;1764839975749;17.325;-12.6;-40.575;3
122031814049413;1764839975759;17.325;-12.6;-40.575;3
122031824049413;1764839975771;17.325;-12.6;-40.575;3
122031834049413;1764839975795;17.325;-12.6;-40.575;3
122031844049413;1764839975795;17.325;-12.6;-40.575;3
122031854049413;1764839975817;17.325;-12.6;-40.575;3
122031864049413;1764839975817;17.325;-12.6;-40.575;3
122031874049025;1764839975819;17.325;-12.6;-40.575;3
122031884049025;1764839975839;17.325;-12.6;-40.575;3
122031894049025;1764839975839;17.325;-12.6;-40.575;3
122031904049025;1764839975862;17.325;-12.6;-40.575;3
122031914049025;1764839975862;17.325;-12.6;-40.575;3
122031924049025;1764839975870;17.325;-12.6;-40.575;3
122031934049025;1764839975885;17.325;-12.6;-40.575;3
122031944049025;1764839975891;17.325;-12.6;-40.575;3
122031954049025;1764839975909;17.325;-12.6;-40.575;3
122031964049025;1764839975911;17.325;-12.6;-40.575;3
122031974049025;1764839975932;17.325;-12.6;-40.575;3
122031984049025;1764839975932;17.325;-12.6;-40.575;3
122031994049025;1764839975942;17.325;-12.6;-40.575;3
122032004049025;1764839975955;17.325;-12.6;-40.575;3
122032014049025;1764839975961;17.325;-12.6;-40.575;3
122032024049025;1764839975994;17.325;-12.6;-40.575;3
122032034049025;1764839975994;17.325;-12.6;-40.575;3
122032044049025;1764839975994;17.325;-12.6;-40.575;3
122032054049025;1764839976001;17.325;-12.6;-40.575;3
